,id_unico_cliente,Recencia,RecenciaCluster,Frequencia,FrequenciaCluster,Receita,ReceitaCluster,Pontuacao,Segmento
104378,dc16f70ee65e209df2447fffce7cbbf4,77,0,3,1,228.75,0,1,Business
104379,7af1a8867d3e0e536f3ba594859503b3,407,3,1,0,221.1,0,3,Master
104380,726efa68c78ed87d7b03cdcc051bd4dc,314,2,1,0,225.05,0,2,Business
104381,ac955659bcaadc00ff0410e19d2783eb,88,0,1,0,113.11,0,0,Inativo
104382,06256d698070aaf9bf914a87eef1e87f,314,2,1,0,188.34,0,2,Business
104383,aa2dc299bd56aea7e298c4877f03603f,295,2,2,0,456.66,0,2,Business
104384,432aa6200ee9673be90863a912dc91dc,173,1,3,1,224.53000000000003,0,2,Business
104385,432aa6200ee9673be90863a912dc91dc,173,1,3,1,224.53000000000003,0,2,Business
104386,4c9d7a522155c04c8a1ef4c76ea68998,410,3,1,0,69.84,0,3,Master
104387,cae1d4d9dc6b99f4568a899aa027770b,277,2,1,0,76.08,0,2,Business
104388,d861186a0ed5266644b37970f82c0063,104,0,1,0,120.16,0,0,Inativo
104389,76b7e0e8329b419ae445e9254a62b9a8,275,2,1,0,45.11,0,2,Business
104390,ffb1cf5736b51e47fec82cf40dd26303,98,0,1,0,267.66,0,0,Inativo
104391,8106dda85e61ac65b597178f5eb9ee99,128,1,1,0,96.52,0,1,Business
104392,031f055c013d9b147263937cc2d5b6a2,118,0,1,0,93.91,0,0,Inativo
104393,b41aa8ddca9511e49da1d571e7cf52fd,20,0,2,0,359.32,0,0,Inativo
104394,b41aa8ddca9511e49da1d571e7cf52fd,20,0,2,0,359.32,0,0,Inativo
104395,a6d6dab6de8299bb568680147535cafd,103,0,1,0,90.39,0,0,Inativo
104396,61b262310a6e93c6b63efa804ce63a7a,216,1,2,0,94.3,0,1,Business
104397,61b262310a6e93c6b63efa804ce63a7a,216,1,2,0,94.3,0,1,Business
104398,8fdbf4be9d2e2c8562b87483baabb13b,111,0,2,0,355.68,0,0,Inativo
104399,8fdbf4be9d2e2c8562b87483baabb13b,111,0,2,0,355.68,0,0,Inativo
104400,56ec666ecc3d3b4f23385008b00be5f6,213,1,1,0,88.74,0,1,Business
104401,76874eb4fca88317a82e68534d250268,210,1,1,0,95.3,0,1,Business
104402,230b7f6050862e4d39911debaa3088ef,128,1,2,0,193.04,0,1,Business
104403,e0ee4ee1cb156b3e37258a3f66d1a7ed,216,1,2,0,354.96,0,1,Business
104404,e0ee4ee1cb156b3e37258a3f66d1a7ed,216,1,2,0,354.96,0,1,Business
104405,64faf0e0d5618314500d43f4c26f254e,27,0,1,0,93.32,0,0,Inativo
104406,3b50dfa91e8147b6027d86256e8d03fa,168,1,1,0,99.52,0,1,Business
104407,21b2f9fd0f498246c8b37bb40032c6c2,134,1,1,0,88.9,0,1,Business
104408,02eae69eeced34b78dfe3850b62e692a,136,1,1,0,99.52,0,1,Business
104409,e45746a1b5cce291f9275e77b833eeb1,162,1,1,0,88.9,0,1,Business
104410,3fb027e76956264c3c08d618588d4668,108,0,1,0,86.89,0,0,Inativo
104411,09caadb9c8673125908bd447304316a1,168,1,1,0,88.9,0,1,Business
104412,78abeed824086fc471d411295775e50d,176,1,1,0,96.52,0,1,Business
104413,e301481a04be1d41e0bc19978bd9e941,215,1,1,0,88.74,0,1,Business
104414,bbea9ab1715788f320f07df795a7a05e,125,0,1,0,96.52,0,0,Inativo
104415,17ce6eedc5e8ec89bb143e97521b72b5,21,0,1,0,86.54,0,0,Inativo
104416,5f324ac4527aabba6b96e88bfac0014f,117,0,1,0,88.9,0,0,Inativo
104417,efb0cc85e51a471952b523bcfdbe4f2a,68,0,2,0,399.36,0,0,Inativo
104418,efb0cc85e51a471952b523bcfdbe4f2a,68,0,2,0,399.36,0,0,Inativo
104419,82f070e6a8ff03660d3e0e9f740d2854,142,1,1,0,99.52,0,1,Business
104420,44745b569a052beee4b08e01de7d4472,103,0,1,0,102.7,0,0,Inativo
104421,8876dc4a50078bf97bd8fd4a3a0b56f0,175,1,1,0,98.48,0,1,Business
104422,6a9ea9191624c2fdc929025c227c01ec,119,0,2,0,375.64,0,0,Inativo
104423,6a9ea9191624c2fdc929025c227c01ec,119,0,2,0,375.64,0,0,Inativo
104424,58a76d190359218b65947ec94f397fd2,133,1,2,0,449.74,0,1,Business
104425,54a22a0d776f341e79356ad4a761aa81,184,1,2,0,210.95999999999998,0,1,Business
104426,230b7f6050862e4d39911debaa3088ef,128,1,2,0,193.04,0,1,Business
104427,60fd69a652105103b5c3bda5e48ab0e9,138,1,1,0,100.6,0,1,Business
104428,62f40b4d76e73eadb555e3151e46fb24,147,1,2,0,398.08,0,1,Business
104429,62f40b4d76e73eadb555e3151e46fb24,147,1,2,0,398.08,0,1,Business
104430,005d8faa4cf789cf52fb880a8569880a,114,0,1,0,89.25,0,0,Inativo
104431,58e59edbd1992e47ac5db1e6eddd4283,22,0,1,0,93.32,0,0,Inativo
104432,c7d555af84ca469e02f46a4a82a2b9f5,81,0,2,0,99.84,0,0,Inativo
104433,c7d555af84ca469e02f46a4a82a2b9f5,81,0,2,0,99.84,0,0,Inativo
104434,3c555d15cca5369965d1759ad9530a66,113,0,2,0,552.51,0,0,Inativo
104435,c4c750e587cdcd37fd7bc2181577d3a4,20,0,1,0,86.54,0,0,Inativo
104436,4860841dce3abd17be7022064cfa15a3,219,1,1,0,94.3,0,1,Business
104437,481ca89097584ac46ced01f2ab16b0ef,148,1,1,0,88.9,0,1,Business
104438,ea3e8c190f5c875ba2c4bd077c6459e6,157,1,2,0,398.08,0,1,Business
104439,ea3e8c190f5c875ba2c4bd077c6459e6,157,1,2,0,398.08,0,1,Business
104440,8d44b17615992b110bf34cc64328307c,105,0,1,0,87.24,0,0,Inativo
104441,e3c95cff4b8cca496061b369eaa006f7,118,0,2,0,340.53999999999996,0,0,Inativo
104442,fe4ce4aa8ec7005ff315a8bf0c582c6b,108,0,1,0,86.89,0,0,Inativo
104443,ed377ac5da552cf327d3f28c350fbbe5,23,0,3,1,839.8799999999999,0,1,Business
104444,ed377ac5da552cf327d3f28c350fbbe5,23,0,3,1,839.8799999999999,0,1,Business
104445,ed377ac5da552cf327d3f28c350fbbe5,23,0,3,1,839.8799999999999,0,1,Business
104446,8b4fb50121e80492650750b1f1356b83,210,1,2,0,354.96,0,1,Business
104447,8b4fb50121e80492650750b1f1356b83,210,1,2,0,354.96,0,1,Business
104448,2a7f837de6a1999e457b8e3c5619156f,32,0,3,1,110.28,0,1,Business
104449,7d4b1f6931443fc8701e0e82eece8f8c,109,0,1,0,87.24,0,0,Inativo
104450,bfa362dad130e3c077e0008686b4f86e,138,1,2,0,355.6,0,1,Business
104451,bfa362dad130e3c077e0008686b4f86e,138,1,2,0,355.6,0,1,Business
104452,09561c93d1847da6b8c733c10a97a5e8,211,1,1,0,95.3,0,1,Business
104453,da16c6ced9b955dcfcd8b3d2ad6c26bd,110,0,1,0,85.78,0,0,Inativo
104454,3b0777b4115e9b40426db87ddf80903f,110,0,1,0,88.92,0,0,Inativo
104455,0e1519a14cd69b1bdf6d48ada1c0ce9a,109,0,1,0,88.92,0,0,Inativo
104456,a2b50b2b016ef5a491f853c97cada425,153,1,1,0,96.52,0,1,Business
104457,73554a324f228b8dcce5a677f300f7a0,132,1,1,0,88.9,0,1,Business
104458,d59ea3f130f81b52c7ea9ebc91b3db65,149,1,1,0,88.9,0,1,Business
104459,3b9a0d6e823e479d97f3642fcc157c3e,117,0,1,0,88.9,0,0,Inativo
104460,7129742e89ae39eab648b62eca5b873d,77,0,1,0,139.12,0,0,Inativo
104461,4e7b44775e9dfd6a7ad38006221ba740,78,0,1,0,145.76,0,0,Inativo
104462,8d4921fbbee3fc7c3e684753390488be,131,1,1,0,135.86,0,1,Business
104463,fdb5e6d14339f592d2a52a7cbcf34dd7,165,1,1,0,131.78,0,1,Business
104464,6d0d423516a68d7b751cdab41deb0539,112,0,2,0,585.72,0,0,Inativo
104465,3046b0bd43b0ea4bc6d0aec70bc96e9c,207,1,1,0,129.56,0,1,Business
104466,3c5276d533ca5696a685494f7f686432,155,1,1,0,131.78,0,1,Business
104467,223599228dfa6b29974a5e2b57f5d3b2,185,1,1,0,130.57,0,1,Business
104468,78e8064a67ecfce8adef0f248a8d0cdf,117,0,1,0,124.16,0,0,Inativo
104469,20cef64bdc019c505a9686535945ccaf,154,1,2,0,554.96,0,1,Business
104470,20cef64bdc019c505a9686535945ccaf,154,1,2,0,554.96,0,1,Business
104471,fef9f73a8d678a845b1778cd231b987f,154,1,2,0,124.16,0,1,Business
104472,fef9f73a8d678a845b1778cd231b987f,154,1,2,0,124.16,0,1,Business
104473,40b3dc9f0e602da9908ee9feab8e1323,213,1,2,0,496.0,0,1,Business
104474,40b3dc9f0e602da9908ee9feab8e1323,213,1,2,0,496.0,0,1,Business
104475,af7749cbb8c4fe7905f1c66011cf67d2,154,1,1,0,124.16,0,1,Business
104476,a275786a4b5cfa8599c673460cabc855,212,1,2,0,518.24,0,1,Business
104477,a275786a4b5cfa8599c673460cabc855,212,1,2,0,518.24,0,1,Business
104478,797e92a62a1f9e018d0892d3c65e72b2,65,0,2,0,495.8,0,0,Inativo
104479,797e92a62a1f9e018d0892d3c65e72b2,65,0,2,0,495.8,0,0,Inativo
104480,7aed54ede61d75cfa521558f286462b8,132,1,2,0,536.26,0,1,Business
104481,c8c81099eeae6b5cbe28f7e10da60858,122,0,1,0,87.9,0,0,Inativo
104482,0f6371fc9c2e78818a6e7aa33022a506,218,1,2,0,151.41,0,1,Business
104483,44c35839a44ad4a9690a25279f2204c7,137,1,1,0,97.47,0,1,Business
104484,c2dc2b9a1777eceaedde12f73466bf67,138,1,1,0,117.59,0,1,Business
104485,e006cb9355708c93d819b51b5e9f95af,213,1,1,0,85.79,0,1,Business
104486,69318bb3bfeda26bfa370962cca70b5e,153,1,1,0,98.51,0,1,Business
104487,d18227b7809322199605d38e81ec230d,189,1,2,0,377.2,0,1,Business
104488,d18227b7809322199605d38e81ec230d,189,1,2,0,377.2,0,1,Business
104489,72089ac341cd2bdcf9873264ae7e9a33,58,0,1,0,93.73,0,0,Inativo
104490,7d301c7cfc8f8c7a4c1d96a7ed83198b,128,1,1,0,74.29,0,1,Business
104491,b7a3d755f286f6caa0dbfc55dc5d7f29,171,1,1,0,78.1,0,1,Business
104492,01489018af4a609acb2fa2634c9ce643,26,0,1,0,74.5,0,0,Inativo
104493,4c1cacfc081ddc8593a27c9d3c88be49,90,0,6,1,297.36,0,1,Business
104494,4c1cacfc081ddc8593a27c9d3c88be49,90,0,6,1,297.36,0,1,Business
104495,4c1cacfc081ddc8593a27c9d3c88be49,90,0,6,1,297.36,0,1,Business
104496,4c1cacfc081ddc8593a27c9d3c88be49,90,0,6,1,297.36,0,1,Business
104497,4c1cacfc081ddc8593a27c9d3c88be49,90,0,6,1,297.36,0,1,Business
104498,4c1cacfc081ddc8593a27c9d3c88be49,90,0,6,1,297.36,0,1,Business
104499,d2e452331cd1f0910a35607c59086c5b,206,1,1,0,84.23,0,1,Business
104500,b1509fcb21da7376ef86182f65298ded,34,0,2,0,540.26,0,0,Inativo
104501,fa08fff16b4da7ba209bd3175f659922,111,0,3,1,908.6999999999999,0,1,Business
104502,fa08fff16b4da7ba209bd3175f659922,111,0,3,1,908.6999999999999,0,1,Business
104503,fa08fff16b4da7ba209bd3175f659922,111,0,3,1,908.6999999999999,0,1,Business
104504,bd42d532ddbf900a277d9e7b8f591640,120,0,1,0,102.01,0,0,Inativo
104505,f3e71989aaa365356d121d87129aa2ce,5,0,1,0,120.93,0,0,Inativo
104506,87692a23cc58f766a292ef52cf551ae0,166,1,2,0,371.96,0,1,Business
104507,87692a23cc58f766a292ef52cf551ae0,166,1,2,0,371.96,0,1,Business
104508,529a8faa9d37064b655b398164e4fda7,143,1,1,0,88.31,0,1,Business
104509,f3980b9ad5ff821028cb32be1a9e5afa,73,0,2,0,185.56,0,0,Inativo
104510,f3980b9ad5ff821028cb32be1a9e5afa,73,0,2,0,185.56,0,0,Inativo
104511,58d5d62f6d1ddf4887c7ac601ed89e11,115,0,1,0,37.38,0,0,Inativo
104512,7b4a13609c466305540b6f4f416856b6,185,1,1,0,69.78,0,1,Business
104513,7060e43af707b9e0b1c47015abd862f1,72,0,1,0,78.02,0,0,Inativo
104514,03001238832a9f1baa04ac2d050d6f47,26,0,1,0,73.19,0,0,Inativo
104515,3983d70881f360f71bbfb1950bdb65d4,68,0,1,0,80.63,0,0,Inativo
104516,d0d7a334e7a8cdfd54b7cd33d827bf80,54,0,1,0,73.19,0,0,Inativo
104517,d5adfc2b5803c041c95efa627da7bf07,60,0,1,0,83.63,0,0,Inativo
104518,0d272a45a9826c8ca6a0def3a9451ee0,121,0,1,0,82.32,0,0,Inativo
104519,a2a934380af473b6418349e532b323aa,28,0,1,0,80.63,0,0,Inativo
104520,d630b2db27b08f7beeb032c7d002d3c5,19,0,1,0,80.63,0,0,Inativo
104521,c55a587f3f473189e4dcb9c9fea74fea,21,0,2,0,227.34,0,0,Inativo
104522,1a24342603dbcfc1c5be4e2e574f9e9b,75,0,1,0,83.63,0,0,Inativo
104523,333cc446a591ca3e833a3a0bdbf84744,14,0,1,0,93.62,0,0,Inativo
104524,3a1e94e3308e45730624bfb5c0b3bdd3,26,0,1,0,87.27,0,0,Inativo
104525,4ee6159321f9dcd173bef9045ce66fb4,26,0,1,0,71.81,0,0,Inativo
104526,12c26a7ec6c8e03796ea51bbc978c87c,24,0,1,0,83.15,0,0,Inativo
104527,058199325498b546a39e5652a04dbbcc,207,1,2,0,291.04,0,1,Business
104528,058199325498b546a39e5652a04dbbcc,207,1,2,0,291.04,0,1,Business
104529,6626369820f21cf43c8db965f69aa39f,147,1,1,0,86.54,0,1,Business
104530,e3baf83bac6152c2d2dcae94f7b619ec,267,2,2,0,308.76,0,2,Business
104531,e3baf83bac6152c2d2dcae94f7b619ec,267,2,2,0,308.76,0,2,Business
104532,304fcbd92f16bcb2c4dd1410ef5d481f,260,2,1,0,73.77,0,2,Business
104533,d0e198821b8c1794024d5cc9715ed8c6,280,2,1,0,73.77,0,2,Business
104534,711066a7bba9951b1da0ce0f4302af23,207,1,2,0,109.0,0,1,Business
104535,d00cb93157046651ca3e21a3fc422413,289,2,4,1,2189.16,0,3,Master
104536,7c5cd64106c9160122fd28b026cec28b,18,0,2,0,143.36,0,0,Inativo
104537,8a700eb66034af4248cb2ddc4a90cb58,286,2,1,0,72.76,0,2,Business
104538,42f763553e8eb33e42285008080c2b63,283,2,1,0,77.19,0,2,Business
104539,be8800f6bc6c1521f4f0e6f68bf835ee,276,2,1,0,79.0,0,2,Business
104540,ea2a0e6578126f303d81b248c56e68e9,176,1,1,0,73.78,0,1,Business
104541,078c0a7397239eb51fa067a579416dbf,281,2,1,0,72.76,0,2,Business
104542,1ea68e64acf2c139dfb05f7f10783ca0,309,2,2,0,73.77,0,2,Business
104543,1ea68e64acf2c139dfb05f7f10783ca0,309,2,2,0,73.77,0,2,Business
104544,d0a9a3f189558a63c0c7aefbbe13e402,273,2,1,0,77.19,0,2,Business
104545,0b3035733532ec8176a6dfcbde18815c,270,2,2,0,308.76,0,2,Business
104546,0b3035733532ec8176a6dfcbde18815c,270,2,2,0,308.76,0,2,Business
104547,023196e0c7c9f50e21677e45cc6d539a,286,2,2,0,291.04,0,2,Business
104548,023196e0c7c9f50e21677e45cc6d539a,286,2,2,0,291.04,0,2,Business
104549,eb497e4dc1752362bc0d1fd1fa0f7a65,156,1,2,0,317.56,0,1,Business
104550,eb497e4dc1752362bc0d1fd1fa0f7a65,156,1,2,0,317.56,0,1,Business
104551,b225cffd5fd9382dc74d39aea6813fc6,147,1,2,0,317.56,0,1,Business
104552,b225cffd5fd9382dc74d39aea6813fc6,147,1,2,0,317.56,0,1,Business
104553,af5fd2c262af3311c430ff0bea378836,264,2,2,0,284.16,0,2,Business
104554,5922ce0b65492e91ac07ffa3b77b2cff,118,0,1,0,172.09,0,0,Inativo
104555,d453631105ef4efe9324ff9163c93895,371,2,1,0,198.57,0,2,Business
104556,225f33b719e0dffa058cf6485e08fecc,255,2,1,0,171.44,0,2,Business
104557,1bf2349098d90e1462a6c3cb7f9395fd,166,1,2,0,717.52,0,1,Business
104558,1bf2349098d90e1462a6c3cb7f9395fd,166,1,2,0,717.52,0,1,Business
104559,3b2ad448a0f1a18dc1c6d780aa0cdc19,350,2,1,0,181.51,0,2,Business
104560,2c5100ebe43494cc2e7c912d5366f253,186,1,1,0,167.6,0,1,Business
104561,1530603320b07903f579d9178055df29,165,1,1,0,179.38,0,1,Business
104562,08f041f800243ff79ecdea1d75f58519,179,1,1,0,177.03,0,1,Business
104563,e22536e71959cb60d621313510f8e345,282,2,1,0,173.82,0,2,Business
104564,d399fa2119d7420b2b03e33536b7f549,153,1,1,0,175.13,0,1,Business
104565,3c5f339bf43094923d5f17891f90093a,278,2,1,0,171.44,0,2,Business
104566,47c0c269d03b5e24138898e546c85a03,211,1,1,0,171.44,0,1,Business
104567,95c4e4225c9477513b08afb77801543e,336,2,1,0,183.89,0,2,Business
104568,c17526359e1068290ebf7dd22a856de7,153,1,2,0,470.25,0,1,Business
104569,a1e9a193ccd1e020f61f4ffeb0d20efe,239,1,1,0,173.82,0,1,Business
104570,9ab9e6724cc65e59593099f18081fd35,315,2,2,0,198.82,0,2,Business
104571,5bb5fd8adb1d8a4e4b075e52d48aade6,231,1,1,0,171.44,0,1,Business
104572,b1e45bddd6621638cecdf5eb6cce0f92,278,2,3,1,1508.4,0,3,Master
104573,b1e45bddd6621638cecdf5eb6cce0f92,278,2,3,1,1508.4,0,3,Master
104574,b1e45bddd6621638cecdf5eb6cce0f92,278,2,3,1,1508.4,0,3,Master
104575,a733667a260bd297c427e73d56008f23,429,3,1,0,189.42,0,3,Master
104576,b507103bd81e5d0dc3e6c3d50a732f36,235,1,5,1,4345.5,1,3,Master
104577,b507103bd81e5d0dc3e6c3d50a732f36,235,1,5,1,4345.5,1,3,Master
104578,b507103bd81e5d0dc3e6c3d50a732f36,235,1,5,1,4345.5,1,3,Master
104579,b507103bd81e5d0dc3e6c3d50a732f36,235,1,5,1,4345.5,1,3,Master
104580,b507103bd81e5d0dc3e6c3d50a732f36,235,1,5,1,4345.5,1,3,Master
104581,2ea1081ced58e036ddcb3f5323f541dd,369,2,1,0,178.27,0,2,Business
104582,bf27d6f6aeae8fc063c84f8a45e80061,414,3,1,0,189.7,0,3,Master
104583,ba62c1547e1c72ee7fa314802c36ef0a,91,0,1,0,209.38,0,0,Inativo
104584,c648348775c0079e21f73bc7967d343f,343,2,1,0,174.41,0,2,Business
104585,6979fcc892196af0236d41de9e17096e,409,3,1,0,178.27,0,3,Master
104586,c0dab23b432d514b8a66b67250218bfd,362,2,1,0,177.67,0,2,Business
104587,3aace94f875e8ed34028832ce922ac5d,302,2,1,0,171.44,0,2,Business
104588,7e306a7df32b2e8b890c0522e1bb0251,207,1,1,0,171.44,0,1,Business
104589,dc1e294dceea9fbe6bd8646954e03c95,212,1,3,1,644.34,0,2,Business
104590,786165c8823a3fd635edab35df391d27,188,1,2,0,217.41,0,1,Business
104591,1fafefa7734433ada619a6cef43aaf69,261,2,1,0,171.44,0,2,Business
104592,409cb030498f575d1c941cecaf1d2a06,207,1,5,1,171.44,0,2,Business
104593,409cb030498f575d1c941cecaf1d2a06,207,1,5,1,171.44,0,2,Business
104594,409cb030498f575d1c941cecaf1d2a06,207,1,5,1,171.44,0,2,Business
104595,409cb030498f575d1c941cecaf1d2a06,207,1,5,1,171.44,0,2,Business
104596,409cb030498f575d1c941cecaf1d2a06,207,1,5,1,171.44,0,2,Business
104597,71add9d5eb853bcc27fac0c0abbf1661,382,2,1,0,178.27,0,2,Business
104598,ee92c29a63e2dacac73bed4589dd0016,57,0,1,0,230.32,0,0,Inativo
104599,9809a59ef1a480d411c60f533a121a49,232,1,1,0,203.31,0,1,Business
104600,572632349b72abc4677277f1faaa9af7,179,1,1,0,165.45,0,1,Business
104601,65f72a9364d44ebbd405299568002138,359,2,1,0,183.89,0,2,Business
104602,584c8bcf3fda8bdaaaef53ce9080619c,447,3,2,0,176.78,0,3,Master
104603,584c8bcf3fda8bdaaaef53ce9080619c,447,3,2,0,176.78,0,3,Master
104604,327504ce6eb1b5ffb334bd2dc3045028,278,2,1,0,167.6,0,2,Business
104605,929b8bad532f969fc414b7831ff3360d,393,2,2,0,277.97,0,2,Business
104606,fb129ecc2ada50f4183c9f34476b0587,413,3,1,0,178.27,0,3,Master
104607,7aae9c32de3a1de4e4b4a6ee7479eee8,293,2,1,0,173.82,0,2,Business
104608,49dd4334612dbadcdb8f6f68f41310e0,90,0,1,0,190.34,0,0,Inativo
104609,13e6b0e350ed161c70ce5447dfa173a5,298,2,1,0,173.82,0,2,Business
104610,7fc639763b7efd44b1e6414d294da00e,282,2,1,0,173.82,0,2,Business
104611,fb76fb542caab10b86ecf698a3c49cfd,409,3,1,0,174.89,0,3,Master
104612,9836bee8c9b546bed28c2ee0bbdb2d3f,249,1,1,0,171.44,0,1,Business
104613,a2b6aaaabb6a9fa56a6bca1e9ba4515c,290,2,2,0,685.76,0,2,Business
104614,a2b6aaaabb6a9fa56a6bca1e9ba4515c,290,2,2,0,685.76,0,2,Business
104615,6000bcf9cbc383ee27ff08d88d23da3a,229,1,1,0,173.82,0,1,Business
104616,2f7dfe579bcf68fe342ed9044423d846,116,0,1,0,166.99,0,0,Inativo
104617,adc21493fcb5364ab47ee52661307611,116,0,1,0,166.99,0,0,Inativo
104618,0488328f0b499963e32a37fa42a20ca0,360,2,2,0,384.16999999999996,0,2,Business
104619,9c6eb6c6b60a688367b18a97ab4255c1,378,2,1,0,178.27,0,2,Business
104620,63a550721c8e5d6d69bee726f43ade8a,128,1,1,0,163.65,0,1,Business
104621,e719553726c32083e14d368222557f1b,282,2,2,0,103.33,0,2,Business
104622,e719553726c32083e14d368222557f1b,282,2,2,0,103.33,0,2,Business
104623,e4bb330e4e0967e8cdd333d1e8b1df2f,437,3,1,0,87.64,0,3,Master
104624,1076784f68ba28d0a95a0397c9b90805,282,2,1,0,103.33,0,2,Business
104625,ead869e6bbe0f75457be40f13c31ca35,432,3,1,0,87.64,0,3,Master
104626,dd3807a7f57a783c4b62f8acf47fd97c,157,1,1,0,104.68,0,1,Business
104627,075bd6bbcb5b72fdf182f59e501add75,406,3,2,0,87.64,0,3,Master
104628,075bd6bbcb5b72fdf182f59e501add75,406,3,2,0,87.64,0,3,Master
104629,a3a5ea7b1ca85d1a9e4a756cfbf0060d,370,2,1,0,103.75,0,2,Business
104630,19a1e1c08f055da44b54806f4e45b150,152,1,1,0,108.93,0,1,Business
104631,dba601832ddca6294b4de3df7bb7662a,419,3,1,0,87.64,0,3,Master
104632,2296f6a5a91fa8639fd18c7f180be129,352,2,1,0,114.9,0,2,Business
104633,9f5e91d56f3c3c192a0ee7fa88de7113,269,2,2,0,193.68,0,2,Business
104634,448ceb48d9a040500505fc29078a8768,147,1,1,0,137.9,0,1,Business
104635,6ccbb05bf38d868e2a997d0dcf1c32ad,304,2,1,0,106.99,0,2,Business
104636,60e8ad6611aad75853f77ba0c9aa3d95,207,1,1,0,100.95,0,1,Business
104637,e945473e0e9f676a785ef0315d613c57,88,0,1,0,106.47,0,0,Inativo
104638,6fc0ebd2a0b5d9ca1bc253f27b09cd06,437,3,1,0,87.64,0,3,Master
104639,56b088f218c6c02cd6e86bb9814271cb,368,2,4,1,318.16,0,3,Master
104640,56b088f218c6c02cd6e86bb9814271cb,368,2,4,1,318.16,0,3,Master
104641,456355e616b6b9460c8fc10a904abdf0,341,2,1,0,106.99,0,2,Business
104642,8bb58575ed9d6156e20aa9ddf05491df,399,2,1,0,84.26,0,2,Business
104643,3f2b65bb88f42dce686fdf02e18f4e78,421,3,1,0,89.63,0,3,Master
104644,8e0726aea097e932a69690bb2e372c2e,196,1,1,0,100.95,0,1,Business
104645,ad44ed0a6279fce24edb330bd08e6701,230,1,1,0,103.33,0,1,Business
104646,3dd0b7853e24d84f3f18f035c7d0ebb0,415,3,1,0,87.64,0,3,Master
104647,4e27c652dc3f90129050faa5483569bf,186,1,1,0,122.87,0,1,Business
104648,9e36fc0ecdb6016969d205b2791c31d3,425,3,1,0,84.26,0,3,Master
104649,8c00773e9fcfdb04aeea00910481c865,462,3,1,0,87.96,0,3,Master
104650,7589544c08cc5de364cad85ee73f4b63,70,0,5,1,455.87,0,1,Business
104651,3a992f49b846364998d3d24dcf6096c0,347,2,1,0,103.75,0,2,Business
104652,c8dbfbb4a47a215d79659c927e786a58,481,3,1,0,153.09,0,3,Master
104653,b577af9a54b023b4bcc51f69bb937f1c,200,1,1,0,170.43,0,1,Business
104654,1bb986e8abaa9271acdc815a41b02528,234,1,1,0,166.59,0,1,Business
104655,2cc2994dfd910c9faef01bcd602ff741,406,3,1,0,156.33,0,3,Master
104656,d664dbfc7f2860095fc9da34a8615106,311,2,1,0,173.82,0,2,Business
104657,37669671d35808111ab0d229e546221f,128,1,2,0,275.52,0,1,Business
104658,c08a07cde4be8191214bc4ad34aad841,401,2,1,0,156.33,0,2,Business
104659,1477c54a1abe3610e3e9ab411801cecb,324,2,2,0,258.67,0,2,Business
104660,169207d4ed01471bc7f735a9749772fb,282,2,1,0,172.81,0,2,Business
104661,5df98760c5923977c84e2a09f1e46317,234,1,1,0,166.59,0,1,Business
104662,76cb71b7eb9be05e13edc7cb3830297e,381,2,1,0,168.29,0,2,Business
104663,69df6389e17a3ad6ce1c4a1b7fcf2d99,350,2,1,0,180.6,0,2,Business
104664,356da39c873d00bbc6a01feaaaea5726,299,2,1,0,171.44,0,2,Business
104665,b224a6cd45d83bd68f6632a2ec365527,441,3,1,0,156.33,0,3,Master
104666,9ee8e6463e72b0fad643600e3931bf4f,318,2,1,0,183.4,0,2,Business
104667,9996775e57ceff540bd403d97f9b2e26,392,2,1,0,158.71,0,2,Business
104668,05042944408edc1795465efe58536e4a,444,3,1,0,178.25,0,3,Master
104669,e6915acf7e23a8c5a80bead3b5aea8c9,460,3,2,0,164.23999999999998,0,3,Master
104670,e6915acf7e23a8c5a80bead3b5aea8c9,460,3,2,0,164.23999999999998,0,3,Master
104671,0e51131a973621d24ee0ab825cb02790,315,2,1,0,171.44,0,2,Business
104672,2d00b9a5b8f0e868705931c75cc8e55c,411,3,1,0,168.29,0,3,Master
104673,8424f8f0fa1628643859fd076e1019a6,299,2,1,0,173.82,0,2,Business
104674,323818ef6cb89bac1d82f54257bb87e7,441,3,1,0,156.33,0,3,Master
104675,ca68a08b57ed32344b850bfa39dd6814,410,3,1,0,156.33,0,3,Master
104676,10e3060ec9a6fc3a0511f441b87b7ed9,92,0,1,0,180.59,0,0,Inativo
104677,2c0631ddaf23557e020baa30eac4a15b,399,2,1,0,158.71,0,2,Business
104678,a9b3e69e5ac5c7701a41485dca5783d9,387,2,1,0,188.2,0,2,Business
104679,cfe71a9cd2110dbf9f293aee50deab84,332,2,1,0,178.85,0,2,Business
104680,c45a227d0dc48199de81e712620b24e8,282,2,1,0,170.43,0,2,Business
104681,e2806ccf2b839acb1768d224daa67654,410,3,1,0,156.33,0,3,Master
104682,809315a1949aaa03742fd32f417e05ca,451,3,1,0,158.71,0,3,Master
104683,1f01be0efb43b8e7c3dcb05b197fc83e,404,2,1,0,156.33,0,2,Business
104684,353d04569392e5a31132f272aa633fb2,371,2,1,0,180.6,0,2,Business
104685,d73e81a912155e04272bdd81f25a66b3,372,2,1,0,180.6,0,2,Business
104686,7656bf999d33080c220ebca7384fab38,429,3,1,0,168.29,0,3,Master
104687,6b5dba0a19b5dd475c7f6cd2005df975,364,2,1,0,182.98,0,2,Business
